filename,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,dining table,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv,labels_gt,labels,pass,score
1710688334762_52544.png,0.6048657894134521,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.889720618724823,-1.0,aeroplane|train,aeroplane|train,1,1.0
1710688334767_53019.png,0.9891397356987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|train,aeroplane,0,0.9
1710688334772_90605.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9628131985664368,-1.0,aeroplane|train,train,0,0.9
1710688334784_34197.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9937100410461426,-1.0,aeroplane|train,train,0,0.9
1710688334790_15565.png,0.9125920534133911,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6642136573791504,-1.0,aeroplane|train,aeroplane|train,1,1.0
1710688334797_54273.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9885361194610596,-1.0,aeroplane|train,train,0,0.9
1710688334815_78985.png,0.9685006141662598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5290048718452454,-1.0,aeroplane|train,aeroplane|train,1,1.0
1710688334822_27362.png,0.7300974726676941,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9376689791679382,-1.0,aeroplane|train,aeroplane|train,1,1.0
1710688334829_21812.png,0.5310877561569214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9628131985664368,-1.0,aeroplane|train,aeroplane|train,1,1.0
1710688334840_98107.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9789151549339294,-1.0,aeroplane|train,train,0,0.9
1710688344567_21936.png,-1.0,-1.0,0.9813107252120972,0.6371436715126038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710688344583_70938.png,-1.0,-1.0,0.9828891754150391,0.9282788634300232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710688344595_72212.png,-1.0,-1.0,0.9951136708259583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710688344606_79291.png,-1.0,-1.0,0.9732915163040161,0.8477157950401306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710688344612_14621.png,-1.0,-1.0,0.9965301156044006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710688344622_68503.png,-1.0,-1.0,0.9901019334793091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710688344639_30299.png,-1.0,-1.0,0.9401335716247559,0.6171088814735413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710688344648_75119.png,-1.0,-1.0,0.9973989725112915,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710688344656_96327.png,-1.0,-1.0,0.9997677206993103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710688344669_55907.png,-1.0,-1.0,0.8671482801437378,0.945600688457489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710688354887_28014.png,-1.0,-1.0,0.9822876453399658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,bird,0,0.9
1710688354892_35961.png,-1.0,-1.0,0.8720207810401917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8625832796096802,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,bird|dog,1,1.0
1710688354905_82147.png,-1.0,-1.0,0.8403899669647217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.957833468914032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,bird|dog,1,1.0
1710688354922_99512.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9997527003288269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,dog,0,0.9
1710688354933_63745.png,-1.0,-1.0,0.9999291896820068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,bird,0,0.9
1710688354945_12780.png,-1.0,-1.0,0.9715099930763245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8523219227790833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,bird|dog,1,1.0
1710688354957_24414.png,-1.0,-1.0,0.6480209827423096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8728901743888855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,bird|dog,1,1.0
1710688354967_87748.png,-1.0,-1.0,0.8693822622299194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9410070180892944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,bird|dog,1,1.0
1710688354979_52000.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9952448010444641,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|dog,dog,0,0.9
