filename,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,dining table,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv,labels_gt,labels,pass,score
1710685118258_42403.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9999240636825562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,dog,0,0.9
1710685118267_29743.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8841054439544678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car,0,0.9
1710685118276_88909.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9979191422462463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,dog,0,0.9
1710685118293_96580.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7631276249885559,-1.0,-1.0,-1.0,-1.0,0.9537283182144165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car|dog,1,1.0
1710685118308_13341.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9994248151779175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car,0,0.9
1710685118316_31860.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9533935785293579,-1.0,-1.0,-1.0,-1.0,0.9761950373649597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car|dog,1,1.0
1710685118325_32888.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9748396277427673,-1.0,-1.0,-1.0,-1.0,0.9975360631942749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car|dog,1,1.0
1710685118333_13642.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6927502155303955,-1.0,-1.0,-1.0,-1.0,0.995840847492218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car|dog,1,1.0
1710685118341_64723.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6070449352264404,-1.0,-1.0,-1.0,-1.0,0.7221329212188721,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car|dog,1,1.0
1710685118353_53661.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8631808161735535,-1.0,-1.0,-1.0,-1.0,0.7224466800689697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|dog,car|dog,1,1.0
1710685126787_94880.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9994913339614868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|tv,car,0,0.9
1710685126808_74959.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6552168726921082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.527539074420929,car|tv,car|tv,1,1.0
1710685126818_20386.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9586551189422607,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|tv,car,0,0.9
1710685126834_39681.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9524224996566772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9999467134475708,car|tv,car|tv,1,1.0
1710685126850_36691.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.762112557888031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9793822765350342,car|tv,car|tv,1,1.0
1710685126863_79360.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99403315782547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|tv,car,0,0.9
1710685126875_63563.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9979185461997986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8022218942642212,car|tv,car|tv,1,1.0
1710685126888_29593.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7439554929733276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,car|tv,car,0,0.9
