filename,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,dining table,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv,labels_gt,labels,pass,score
1710692527335_80099.png,0.9133679866790771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8083699941635132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692527346_11453.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9405717849731445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,cat,0,0.9
1710692527355_63039.png,0.6569884419441223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9690910577774048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692527375_26570.png,0.7455836534500122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9367494583129883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692527383_42693.png,0.7023259401321411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8842393159866333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692527389_13963.png,0.5687152743339539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8063956499099731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692527399_62857.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9669764637947083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,cat,0,0.9
1710692527408_55729.png,0.8098781704902649,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9124361872673035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692527415_11553.png,0.5810654163360596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.969613254070282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692527422_73137.png,0.937325656414032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8708171844482422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710692534267_69335.png,0.7031419277191162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9869794845581055,aeroplane|tv,aeroplane|tv,1,1.0
1710692534284_69229.png,0.9091032147407532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9754835963249207,aeroplane|tv,aeroplane|tv,1,1.0
1710692534291_29204.png,0.8282453417778015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8609547019004822,aeroplane|tv,aeroplane|tv,1,1.0
