filename,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,dining table,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv,labels_gt,labels,pass,score
1710694826888_38079.png,0.9725000858306885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8982146382331848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710694826893_90792.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9478552341461182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,cat,0,0.9
1710694826908_26363.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9932140111923218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,cat,0,0.9
1710694826920_99095.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.980021059513092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,cat,0,0.9
1710694826929_36930.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9733251929283142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,cat,0,0.9
1710694826937_82633.png,0.9261577725410461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9527531862258911,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710694826944_62028.png,0.9755791425704956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9610427618026733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710694826956_86906.png,0.9941273927688599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8272821307182312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710694826962_69182.png,0.9137687087059021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9905831813812256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710694826977_91036.png,0.8590108156204224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8921346068382263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|cat,aeroplane|cat,1,1.0
1710694834913_84831.png,0.9541794061660767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9822268486022949,aeroplane|tv,aeroplane|tv,1,1.0
1710694834922_49660.png,0.8137658834457397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9973100423812866,aeroplane|tv,aeroplane|tv,1,1.0
1710694834927_12026.png,0.912713885307312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9940683841705322,aeroplane|tv,aeroplane|tv,1,1.0
1710694834948_71140.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9935969114303589,aeroplane|tv,tv,0,0.9
1710694834965_11589.png,0.9939209222793579,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9419006705284119,aeroplane|tv,aeroplane|tv,1,1.0
1710694834978_76935.png,0.8051642775535583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9893829226493835,aeroplane|tv,aeroplane|tv,1,1.0
1710694834991_55516.png,0.8811203837394714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9959595799446106,aeroplane|tv,aeroplane|tv,1,1.0
1710694835001_12509.png,0.8293792009353638,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9945823550224304,aeroplane|tv,aeroplane|tv,1,1.0
1710694835010_13173.png,0.9656718373298645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.997688889503479,aeroplane|tv,aeroplane|tv,1,1.0
1710694835028_66405.png,0.9377399682998657,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.997054934501648,aeroplane|tv,aeroplane|tv,1,1.0
1710694845611_60027.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9847872853279114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,horse,0,0.9
1710694845623_60084.png,-1.0,0.9639569520950317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9588032364845276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,bicycle|horse,1,1.0
1710694845637_68754.png,-1.0,0.9406282305717468,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9270359873771667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,bicycle|horse,1,1.0
1710694845651_52140.png,-1.0,0.9745073318481445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8002094030380249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,bicycle|horse,1,1.0
1710694845659_11366.png,-1.0,0.9231932163238525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9740355014801025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,bicycle|horse,1,1.0
1710694845669_36717.png,-1.0,0.9663373231887817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8941164612770081,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,bicycle|horse,1,1.0
1710694845679_51338.png,-1.0,0.9630234241485596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.955330491065979,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,bicycle|horse,1,1.0
1710694845694_25516.png,-1.0,0.9464380741119385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,bicycle,0,0.9
1710694845703_59266.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9488210082054138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,horse,0,0.9
1710694845717_37808.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9912898540496826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|horse,horse,0,0.9
1710694854703_79661.png,-1.0,-1.0,0.8729510307312012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9671447277069092,bird|tv,bird|tv,1,1.0
1710694854716_70983.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9902719855308533,bird|tv,tv,0,0.9
