filename,labels_gt,labels,pass,score
COCO_val2014_000000313428.jpg,bed,bed|bottle|cup|potted plant|vase|wine glass,0,0.8781645569620253
COCO_val2014_000000443688.jpg,cake|dining table|knife|laptop|person|tv,bottle|bowl|cake|cell phone|chair|cup|dining table|fork|handbag|knife|person|tie|tv,0,0.7863924050632911
COCO_val2014_000000208778.jpg,bed|book|cup|person,bed|book|couch|person|tie|tv,0,0.9018987341772152
COCO_val2014_000000215608.jpg,chair|handbag|person|umbrella,backpack|boat|bus|car|chair|handbag|person|truck|umbrella,0,0.8781645569620253
COCO_val2014_000000262522.jpg,clock,clock,1,1.0
COCO_val2014_000000267200.jpg,person|skateboard,bench|chair|person|skateboard,0,0.9503164556962025
COCO_val2014_000000117079.jpg,fire hydrant,fire hydrant,1,1.0
COCO_val2014_000000213538.jpg,book|bottle|chair|keyboard|mouse|remote|tv,book|cell phone|chair|couch|keyboard|mouse|remote|tv,0,0.9259493670886076
COCO_val2014_000000344364.jpg,person|sports ball|tennis racket,person|sports ball|tennis racket,1,1.0
COCO_val2014_000000223032.jpg,dog|frisbee,dog|frisbee,1,1.0
COCO_val2014_000000479858.jpg,bowl|cup|dining table|sandwich,bowl|cup|dining table|hot dog|sandwich|spoon,0,0.9503164556962025
COCO_val2014_000000024480.jpg,cow,cow,1,1.0
COCO_val2014_000000039858.jpg,person|surfboard,backpack|bed|boat|handbag|person|surfboard,0,0.9018987341772152
COCO_val2014_000000457575.jpg,dog|frisbee|person,dog|frisbee|person|snowboard,0,0.975
COCO_val2014_000000413044.jpg,bench|bowl|car|cup|donut|handbag|person,bench|cake|car|cup|donut|person|truck,0,0.9018987341772152
COCO_val2014_000000103757.jpg,cat|potted plant|toilet,book|cat|potted plant|sink|toilet,0,0.9503164556962025
COCO_val2014_000000243034.jpg,clock|person,clock|person|umbrella,0,0.975
COCO_val2014_000000375415.jpg,apple|banana|orange,apple|banana|bowl|orange,0,0.975
COCO_val2014_000000483234.jpg,person|skis|snowboard,person|skis|snowboard,1,1.0
COCO_val2014_000000192007.jpg,baseball bat|baseball glove|person,baseball bat|baseball glove|person|sports ball,0,0.975
COCO_val2014_000000407083.jpg,car|dog|person,car|dog|person,1,1.0
COCO_val2014_000000262686.jpg,banana|car|chair|person|umbrella,apple|banana|car|chair|handbag|motorcycle|person|truck|umbrella,0,0.9018987341772152
COCO_val2014_000000248089.jpg,person|remote|tv,book|keyboard|person|remote|tv,0,0.9503164556962025
COCO_val2014_000000251242.jpg,cake|cup|dining table|fork|person,bowl|cake|car|cell phone|chair|cup|dining table|fork|handbag|knife|person|spoon,0,0.8316455696202532
COCO_val2014_000000478798.jpg,laptop|person,book|cell phone|handbag|person|scissors|teddy bear|toothbrush,0,0.8316455696202532
COCO_val2014_000000349525.jpg,chair|couch|handbag|microwave|person,backpack|book|bowl|cell phone|chair|couch|cup|dining table|handbag|knife|microwave|oven|person|scissors|spoon,0,0.7642405063291139
COCO_val2014_000000547293.jpg,airplane|car|person|truck,airplane|bus|car|person|truck,0,0.975
COCO_val2014_000000560662.jpg,person|sports ball|tie,bench|chair|person|sports ball,0,0.9259493670886076
