filename,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,dining table,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv,labels_gt,labels,pass,score
1710682745319_25487.png,0.9221283197402954,-1.0,0.9879604578018188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
1710682745329_50312.png,0.9634717106819153,-1.0,0.8203447461128235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
1710682745333_48359.png,0.8971718549728394,-1.0,0.956925094127655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
1710682745342_86056.png,0.9519948363304138,-1.0,0.9317880272865295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
1710682745346_89922.png,0.9780563116073608,-1.0,0.9172502160072327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
1710682745353_86071.png,0.9902652502059937,-1.0,0.8677248954772949,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
1710682745357_25576.png,-1.0,-1.0,0.9927321076393127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,bird,0,0.9
1710682745366_21947.png,-1.0,-1.0,0.9953948855400085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,bird,0,0.9
1710682745382_50819.png,0.9203119277954102,-1.0,0.9713186621665955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
1710682745390_88687.png,0.9842071533203125,-1.0,0.9152398705482483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,aeroplane|bird,aeroplane|bird,1,1.0
