filename,labels_gt,labels,pass,score
COCO_val2014_000000091280.jpg,clock,clock,1,1.0
COCO_val2014_000000111036.jpg,car|oven,car|oven|truck,0,0.975
COCO_val2014_000000341393.jpg,dog,dog|potted plant,0,0.975
COCO_val2014_000000258019.jpg,chair|dining table|person|sandwich,bottle|bowl|cup|dining table|hot dog|knife|microwave|oven|person|refrigerator|sandwich|scissors|sink|spoon,0,0.720886075949367
COCO_val2014_000000465879.jpg,horse|person,horse|person,1,1.0
COCO_val2014_000000298372.jpg,airplane,airplane,1,1.0
COCO_val2014_000000408208.jpg,backpack|person|skis,backpack|person|skis|snowboard,0,0.975
COCO_val2014_000000098767.jpg,refrigerator,bottle|microwave|refrigerator,0,0.9503164556962025
COCO_val2014_000000505492.jpg,car|clock|traffic light,car|clock|fire hydrant|stop sign|traffic light|truck,0,0.9259493670886076
COCO_val2014_000000230993.jpg,backpack|handbag|person|umbrella,backpack|car|handbag|person|truck|umbrella,0,0.9503164556962025
COCO_val2014_000000109992.jpg,person|snowboard,bench|car|person|skis|snowboard,0,0.9259493670886076
COCO_val2014_000000550422.jpg,sheep,sheep,1,1.0
COCO_val2014_000000534270.jpg,boat|dog|person|umbrella,backpack|boat|dog|handbag|person|umbrella,0,0.9503164556962025
COCO_val2014_000000305713.jpg,scissors,scissors,1,1.0
COCO_val2014_000000516416.jpg,chair|person|sports ball|tennis racket,bench|car|chair|handbag|person|sports ball|tennis racket,0,0.9259493670886076
COCO_val2014_000000127337.jpg,backpack|bed|couch|tv,backpack|bed|book|bowl|chair|couch|dining table|handbag|remote|suitcase|tv,0,0.8316455696202532
COCO_val2014_000000556341.jpg,chair|person|zebra,chair|dining table|person|zebra,0,0.975
COCO_val2014_000000303944.jpg,suitcase,handbag|suitcase,0,0.975
COCO_val2014_000000234757.jpg,bench|parking meter,parking meter|person|surfboard,0,0.9259493670886076
COCO_val2014_000000153055.jpg,pizza,dining table|pizza,0,0.975
COCO_val2014_000000019631.jpg,car|person|traffic light|truck,backpack|boat|car|handbag|person|stop sign|traffic light|truck,0,0.9018987341772152
COCO_val2014_000000068490.jpg,horse,horse,1,1.0
COCO_val2014_000000050331.jpg,broccoli|potted plant,broccoli|potted plant,1,1.0
COCO_val2014_000000444899.jpg,person|skis,backpack|person|skis|snowboard,0,0.9503164556962025
COCO_val2014_000000101985.jpg,person|sports ball,person|sports ball|tie,0,0.975
COCO_val2014_000000236412.jpg,pizza|spoon,bowl|cup|dining table|fork|knife|pizza|spoon,0,0.8781645569620253
COCO_val2014_000000160190.jpg,motorcycle|person,motorcycle|person,1,1.0
COCO_val2014_000000363508.jpg,giraffe,giraffe,1,1.0
COCO_val2014_000000124760.jpg,horse|person,cell phone|chair|clock|handbag|horse|person,0,0.9018987341772152
COCO_val2014_000000113867.jpg,clock,clock,1,1.0
COCO_val2014_000000177166.jpg,clock,clock,1,1.0
COCO_val2014_000000326898.jpg,cell phone|person,cell phone|chair|person,0,0.975
COCO_val2014_000000355660.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000449488.jpg,person|tie,person|tie,1,1.0
COCO_val2014_000000435316.jpg,cat|sink,cat|sink,1,1.0
COCO_val2014_000000293334.jpg,bed|sink,book|bottle|cell phone|cup|sink|toilet,0,0.854746835443038
COCO_val2014_000000275761.jpg,airplane|person,airplane|person,1,1.0
COCO_val2014_000000157067.jpg,bench,bench|potted plant,0,0.975
COCO_val2014_000000003480.jpg,cow,cow,1,1.0
COCO_val2014_000000312175.jpg,car|handbag|person|suitcase,backpack|car|handbag|person|potted plant|suitcase|truck,0,0.9259493670886076
COCO_val2014_000000394909.jpg,boat|kite|person,boat|car|kite|person,0,0.975
COCO_val2014_000000295426.jpg,person|traffic light|train,person|stop sign|traffic light|train,0,0.975
COCO_val2014_000000315384.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000203912.jpg,bicycle,bicycle|car,0,0.975
COCO_val2014_000000226368.jpg,chair|suitcase,bed|chair|suitcase,0,0.975
COCO_val2014_000000323925.jpg,broccoli|carrot|teddy bear,bowl|broccoli|carrot|dining table|orange|sandwich,0,0.8781645569620253
COCO_val2014_000000309391.jpg,bicycle|bus|car|person|traffic light,backpack|bicycle|bus|car|fire hydrant|handbag|person|traffic light|train|truck,0,0.8781645569620253
COCO_val2014_000000203564.jpg,bicycle|clock,bicycle|clock,1,1.0
COCO_val2014_000000034522.jpg,bird|person,backpack|bird|handbag|person,0,0.9503164556962025
