filename,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,dining table,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv,labels_gt,labels,pass,score
1710678765631_51288.png,-1.0,-1.0,-1.0,-1.0,-1.0,0.9905699491500854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bus,0,0.9
1710678765644_65287.png,-1.0,0.9698567390441895,-1.0,-1.0,-1.0,0.9959782361984253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bicycle|bus,1,1.0
1710678765653_94659.png,-1.0,0.9487479329109192,-1.0,-1.0,-1.0,0.9955952763557434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bicycle|bus,1,1.0
1710678765664_18992.png,-1.0,0.8419748544692993,-1.0,-1.0,-1.0,0.9990285634994507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bicycle|bus,1,1.0
1710678765671_60418.png,-1.0,0.9797276258468628,-1.0,-1.0,-1.0,0.9694787859916687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bicycle|bus,1,1.0
1710678765681_84220.png,-1.0,-1.0,-1.0,-1.0,-1.0,0.9935896396636963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bus,0,0.9
1710678765697_97438.png,-1.0,0.9889371395111084,-1.0,-1.0,-1.0,0.9974414110183716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bicycle|bus,1,1.0
1710678765714_71581.png,-1.0,0.9895901083946228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bicycle,0,0.9
1710678765728_48156.png,-1.0,-1.0,-1.0,-1.0,-1.0,0.933464527130127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bus,0,0.9
1710678765741_93007.png,-1.0,0.9909690022468567,-1.0,-1.0,-1.0,0.9478633999824524,0.917610228061676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bicycle|bus,bicycle|bus|car,0,0.9
1710678775562_74437.png,-1.0,-1.0,0.9963183403015137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710678775574_51426.png,-1.0,-1.0,0.9920008182525635,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710678775585_48110.png,-1.0,-1.0,0.9913056492805481,0.9109927415847778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710678775597_60023.png,-1.0,-1.0,0.9532886147499084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710678775605_13604.png,-1.0,-1.0,0.9126933217048645,0.8231981992721558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710678775613_96074.png,-1.0,-1.0,0.9594432711601257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710678775622_40888.png,-1.0,-1.0,0.9912035465240479,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
1710678775629_53093.png,-1.0,-1.0,0.97959303855896,0.8009275794029236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird|boat,1,1.0
1710678775642_46910.png,-1.0,-1.0,0.9583339095115662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,bird|boat,bird,0,0.9
